sep=,
TaskName,TaskID,Priority,StoryPoints,RequiredSkills
RandomTask_174,174,1,7,BackEnd
RandomTask_142,142,1,9,BackEnd Design
RandomTask_182,182,1,3,BackEnd
RandomTask_393,393,1,10,BackEnd Design
RandomTask_68,68,1,7,BackEnd Design
RandomTask_312,312,1,4,BackEnd Design FrontEnd
RandomTask_27,27,1,4,FrontEnd
RandomTask_258,258,1,1,Design
RandomTask_36,36,1,3,BackEnd
RandomTask_215,215,1,10,Design FrontEnd
RandomTask_66,66,1,10,FrontEnd
RandomTask_158,158,1,10,Design
RandomTask_316,316,1,4,BackEnd FrontEnd
RandomTask_22,22,1,3,BackEnd FrontEnd
RandomTask_34,34,1,8,BackEnd Design FrontEnd
RandomTask_138,138,1,3,BackEnd Design FrontEnd
