sep=,
TaskName,TaskID,Priority,StoryPoints,RequiredSkills
RandomTask_341,341,1,10,Design
RandomTask_95,95,1,2,Design
RandomTask_334,334,1,10,BackEnd FrontEnd
RandomTask_320,320,1,6,BackEnd Design FrontEnd
RandomTask_373,373,1,5,Design
RandomTask_32,32,1,4,Design
RandomTask_307,307,1,3,BackEnd Design
RandomTask_187,187,1,3,BackEnd FrontEnd
RandomTask_118,118,1,9,BackEnd FrontEnd
RandomTask_165,165,1,7,Design
RandomTask_61,61,1,9,BackEnd Design
RandomTask_54,54,1,1,FrontEnd
RandomTask_287,287,1,1,BackEnd Design FrontEnd
RandomTask_143,143,1,8,Design
RandomTask_399,399,1,8,Design
RandomTask_221,221,1,7,BackEnd FrontEnd
RandomTask_97,97,1,3,Design
RandomTask_18,18,1,1,BackEnd Design FrontEnd
RandomTask_369,369,1,6,FrontEnd
RandomTask_179,179,1,4,Design
RandomTask_203,203,1,6,FrontEnd
RandomTask_232,232,1,3,BackEnd Design FrontEnd
RandomTask_122,122,1,1,BackEnd FrontEnd
RandomTask_47,47,1,10,BackEnd
RandomTask_274,274,1,4,BackEnd
RandomTask_188,188,1,7,Design FrontEnd
RandomTask_335,335,1,1,Design FrontEnd
RandomTask_98,98,1,6,BackEnd FrontEnd
RandomTask_75,75,1,5,BackEnd
RandomTask_137,137,1,4,Design FrontEnd
RandomTask_214,214,1,6,BackEnd Design
RandomTask_171,171,1,6,FrontEnd
RandomTask_131,131,1,3,FrontEnd
