sep=,
TaskName,TaskID,Priority,StoryPoints,RequiredSkills
RandomTask_329,329,1,4,BackEnd FrontEnd
RandomTask_368,368,1,1,BackEnd Design
RandomTask_162,162,1,1,BackEnd Design FrontEnd
RandomTask_391,391,1,2,Design
RandomTask_103,103,1,5,Design
RandomTask_333,333,1,6,FrontEnd
RandomTask_319,319,1,5,Design FrontEnd
RandomTask_74,74,1,7,BackEnd Design
RandomTask_311,311,1,5,FrontEnd
RandomTask_4,4,1,3,BackEnd Design
RandomTask_322,322,1,1,BackEnd FrontEnd
RandomTask_120,120,1,6,BackEnd Design FrontEnd
RandomTask_400,400,1,1,BackEnd FrontEnd
RandomTask_272,272,1,9,Design FrontEnd
RandomTask_61,61,1,9,BackEnd Design
RandomTask_30,30,1,7,BackEnd FrontEnd
RandomTask_200,200,1,5,BackEnd
RandomTask_212,212,1,10,BackEnd
RandomTask_86,86,1,10,BackEnd
RandomTask_278,278,1,9,BackEnd Design FrontEnd
RandomTask_215,215,1,10,Design FrontEnd
RandomTask_343,343,1,9,BackEnd FrontEnd
RandomTask_207,207,1,7,Design FrontEnd
RandomTask_25,25,1,4,BackEnd
RandomTask_147,147,1,8,Design
RandomTask_250,250,1,9,BackEnd Design FrontEnd
