sep=,
TaskName,TaskID,Priority,StoryPoints,PerformerID,RequiredSkills
RandomTask_149,149,1,3,1,BackEnd Design
RandomTask_106,106,1,4,3,BackEnd Design FrontEnd
RandomTask_377,377,1,5,7,BackEnd Design FrontEnd
RandomTask_366,366,1,5,6,Design FrontEnd
RandomTask_177,177,1,5,4,BackEnd FrontEnd
RandomTask_254,254,1,2,3,Design FrontEnd
RandomTask_374,374,1,7,2,BackEnd FrontEnd
RandomTask_332,332,1,5,3,BackEnd
RandomTask_146,146,1,6,4,Design
RandomTask_324,324,1,1,4,BackEnd
RandomTask_174,174,1,7,7,BackEnd
RandomTask_119,119,1,5,2,Design
RandomTask_255,255,1,7,6,FrontEnd
RandomTask_372,372,1,10,1,Design FrontEnd
RandomTask_19,19,1,2,4,FrontEnd
RandomTask_311,311,1,5,3,FrontEnd
