sep=,
TaskName,TaskID,Priority,StoryPoints,RequiredSkills
RandomTask_365,365,1,3,BackEnd FrontEnd
RandomTask_398,398,1,7,FrontEnd
RandomTask_306,306,1,2,BackEnd
RandomTask_277,277,1,4,BackEnd Design
RandomTask_185,185,1,3,FrontEnd
RandomTask_86,86,1,10,BackEnd
RandomTask_400,400,1,1,BackEnd FrontEnd
RandomTask_60,60,1,10,Design
RandomTask_100,100,1,6,FrontEnd
RandomTask_35,35,1,2,BackEnd FrontEnd
RandomTask_360,360,1,3,BackEnd FrontEnd
RandomTask_192,192,1,6,BackEnd Design
RandomTask_197,197,1,2,BackEnd Design
RandomTask_375,375,1,9,BackEnd FrontEnd
RandomTask_171,171,1,6,FrontEnd
RandomTask_282,282,1,4,BackEnd FrontEnd
RandomTask_343,343,1,9,BackEnd FrontEnd
RandomTask_141,141,1,8,Design
RandomTask_234,234,1,3,FrontEnd
RandomTask_258,258,1,1,Design
RandomTask_267,267,1,1,BackEnd
RandomTask_194,194,1,5,Design FrontEnd
RandomTask_18,18,1,1,BackEnd Design FrontEnd
RandomTask_88,88,1,5,Design
RandomTask_163,163,1,7,BackEnd Design
RandomTask_61,61,1,9,BackEnd Design
RandomTask_240,240,1,2,BackEnd FrontEnd
RandomTask_356,356,1,10,BackEnd FrontEnd
RandomTask_199,199,1,8,BackEnd Design
RandomTask_391,391,1,2,Design
RandomTask_107,107,1,6,FrontEnd
RandomTask_108,108,1,10,BackEnd Design FrontEnd
RandomTask_209,209,1,9,BackEnd
RandomTask_106,106,1,4,BackEnd Design FrontEnd
RandomTask_23,23,1,10,Design
RandomTask_279,279,1,8,FrontEnd
RandomTask_294,294,1,10,BackEnd Design
RandomTask_12,12,1,5,BackEnd Design
RandomTask_151,151,1,6,BackEnd FrontEnd
RandomTask_64,64,1,5,BackEnd Design
