sep=,
TaskName,TaskID,Priority,StoryPoints,RequiredSkills
RandomTask_29,29,1,5,FrontEnd
RandomTask_18,18,1,1,BackEnd Design FrontEnd
RandomTask_111,111,1,4,FrontEnd
RandomTask_75,75,1,5,BackEnd
RandomTask_141,141,1,8,Design
RandomTask_187,187,1,3,BackEnd FrontEnd
RandomTask_136,136,1,3,FrontEnd
RandomTask_196,196,1,1,FrontEnd
RandomTask_292,292,1,1,BackEnd Design FrontEnd
RandomTask_10,10,1,8,Design
RandomTask_170,170,1,4,BackEnd Design
RandomTask_80,80,1,10,BackEnd FrontEnd
RandomTask_192,192,1,6,BackEnd Design
RandomTask_237,237,1,3,BackEnd
RandomTask_38,38,1,6,Design FrontEnd
RandomTask_178,178,1,3,BackEnd Design FrontEnd
RandomTask_290,290,1,9,BackEnd Design FrontEnd
RandomTask_163,163,1,7,BackEnd Design
RandomTask_53,53,1,3,Design
RandomTask_350,350,1,2,Design FrontEnd
RandomTask_129,129,1,3,Design
RandomTask_81,81,1,5,BackEnd Design FrontEnd
RandomTask_210,210,1,3,BackEnd Design
RandomTask_394,394,1,3,FrontEnd
RandomTask_311,311,1,5,FrontEnd
RandomTask_70,70,1,5,BackEnd FrontEnd
RandomTask_69,69,1,5,Design FrontEnd
RandomTask_251,251,1,8,BackEnd Design FrontEnd
RandomTask_361,361,1,10,BackEnd Design FrontEnd
RandomTask_245,245,1,6,Design
RandomTask_76,76,1,1,FrontEnd
RandomTask_137,137,1,4,Design FrontEnd
RandomTask_218,218,1,1,BackEnd FrontEnd
RandomTask_183,183,1,9,FrontEnd
RandomTask_67,67,1,2,BackEnd Design FrontEnd
RandomTask_303,303,1,10,Design
RandomTask_112,112,1,6,BackEnd Design FrontEnd
RandomTask_209,209,1,9,BackEnd
RandomTask_369,369,1,6,FrontEnd
RandomTask_17,17,1,10,Design FrontEnd
RandomTask_248,248,1,1,BackEnd Design
RandomTask_133,133,1,6,Design FrontEnd
RandomTask_397,397,1,7,BackEnd FrontEnd
RandomTask_310,310,1,4,Design FrontEnd
RandomTask_400,400,1,1,BackEnd FrontEnd
RandomTask_359,359,1,2,BackEnd FrontEnd
RandomTask_159,159,1,7,Design
RandomTask_150,150,1,1,Design FrontEnd
RandomTask_116,116,1,10,FrontEnd
RandomTask_332,332,1,5,BackEnd
RandomTask_352,352,1,1,BackEnd Design
RandomTask_277,277,1,4,BackEnd Design
RandomTask_6,6,1,6,BackEnd
RandomTask_28,28,1,6,BackEnd FrontEnd
