sep=,
TaskName,TaskID,Priority,StoryPoints,RequiredSkills
RandomTask_80,80,1,10,BackEnd FrontEnd
RandomTask_69,69,1,5,Design FrontEnd
RandomTask_116,116,1,10,FrontEnd
RandomTask_118,118,1,9,BackEnd FrontEnd
RandomTask_301,301,1,6,BackEnd FrontEnd
RandomTask_115,115,1,10,BackEnd Design FrontEnd
RandomTask_170,170,1,4,BackEnd Design
RandomTask_23,23,1,10,Design
RandomTask_191,191,1,8,Design
RandomTask_171,171,1,6,FrontEnd
RandomTask_24,24,1,1,Design
RandomTask_60,60,1,10,Design
RandomTask_210,210,1,3,BackEnd Design
RandomTask_180,180,1,2,BackEnd
RandomTask_361,361,1,10,BackEnd Design FrontEnd
RandomTask_127,127,1,2,Design FrontEnd
RandomTask_278,278,1,9,BackEnd Design FrontEnd
RandomTask_190,190,1,5,BackEnd
RandomTask_167,167,1,4,Design FrontEnd
RandomTask_137,137,1,4,Design FrontEnd
RandomTask_82,82,1,10,Design
RandomTask_230,230,1,9,BackEnd FrontEnd
RandomTask_57,57,1,4,BackEnd Design FrontEnd
RandomTask_98,98,1,6,BackEnd FrontEnd
RandomTask_345,345,1,6,BackEnd Design FrontEnd
RandomTask_192,192,1,6,BackEnd Design
RandomTask_21,21,1,5,FrontEnd
