sep=,
TaskName,TaskID,Priority,StoryPoints,PerformerID,RequiredSkills
RandomTask_368,368,1,1,1,BackEnd Design
RandomTask_359,359,1,2,7,BackEnd FrontEnd
RandomTask_67,67,1,2,2,BackEnd Design FrontEnd
RandomTask_36,36,1,3,3,BackEnd
RandomTask_182,182,1,3,6,BackEnd
RandomTask_43,43,1,4,4,BackEnd
RandomTask_65,65,1,4,1,Design
RandomTask_170,170,1,4,7,BackEnd Design
RandomTask_70,70,1,5,6,BackEnd FrontEnd
RandomTask_165,165,1,7,2,Design
RandomTask_317,317,1,6,7,Design FrontEnd
RandomTask_174,174,1,7,3,BackEnd
RandomTask_130,130,1,6,1,BackEnd FrontEnd
RandomTask_94,94,1,8,4,FrontEnd
RandomTask_198,198,1,6,6,Design FrontEnd
RandomTask_56,56,1,6,2,Design FrontEnd
RandomTask_216,216,1,6,7,BackEnd FrontEnd
RandomTask_104,104,1,7,3,BackEnd FrontEnd
RandomTask_96,96,1,7,4,BackEnd Design FrontEnd
RandomTask_229,229,1,10,1,BackEnd
RandomTask_45,45,1,9,2,BackEnd Design
RandomTask_176,176,1,10,7,Design FrontEnd
RandomTask_26,26,1,9,6,BackEnd FrontEnd
RandomTask_376,376,1,8,3,BackEnd Design FrontEnd
RandomTask_308,308,1,10,1,BackEnd Design FrontEnd
RandomTask_115,115,1,10,4,BackEnd Design FrontEnd
