sep=,
TaskName,TaskID,Priority,StoryPoints,RequiredSkills
RandomTask_172,172,1,10,Design FrontEnd
RandomTask_372,372,1,10,Design FrontEnd
RandomTask_146,146,1,6,Design
RandomTask_179,179,1,4,Design
RandomTask_269,269,1,3,Design
RandomTask_282,282,1,4,BackEnd FrontEnd
RandomTask_34,34,1,8,BackEnd Design FrontEnd
RandomTask_164,164,1,3,BackEnd
RandomTask_219,219,1,1,BackEnd Design
RandomTask_124,124,1,7,BackEnd
RandomTask_221,221,1,7,BackEnd FrontEnd
RandomTask_160,160,1,9,Design
RandomTask_151,151,1,6,BackEnd FrontEnd
RandomTask_198,198,1,6,Design FrontEnd
RandomTask_169,169,1,5,Design FrontEnd
RandomTask_333,333,1,6,FrontEnd
RandomTask_90,90,1,4,FrontEnd
RandomTask_331,331,1,2,BackEnd FrontEnd
RandomTask_62,62,1,10,Design
RandomTask_266,266,1,9,FrontEnd
RandomTask_59,59,1,1,FrontEnd
RandomTask_224,224,1,10,Design
RandomTask_78,78,1,9,FrontEnd
RandomTask_133,133,1,6,Design FrontEnd
RandomTask_41,41,1,6,FrontEnd
RandomTask_161,161,1,7,BackEnd FrontEnd
RandomTask_304,304,1,8,FrontEnd
RandomTask_177,177,1,5,BackEnd FrontEnd
RandomTask_371,371,1,1,BackEnd Design
RandomTask_272,272,1,9,Design FrontEnd
RandomTask_300,300,1,3,BackEnd
RandomTask_376,376,1,8,BackEnd Design FrontEnd
RandomTask_159,159,1,7,Design
RandomTask_260,260,1,3,Design
RandomTask_43,43,1,4,BackEnd
RandomTask_106,106,1,4,BackEnd Design FrontEnd
RandomTask_152,152,1,1,FrontEnd
RandomTask_38,38,1,6,Design FrontEnd
RandomTask_37,37,1,6,BackEnd
RandomTask_279,279,1,8,FrontEnd
RandomTask_24,24,1,1,Design
RandomTask_187,187,1,3,BackEnd FrontEnd
RandomTask_148,148,1,4,Design FrontEnd
RandomTask_97,97,1,3,Design
RandomTask_115,115,1,10,BackEnd Design FrontEnd
RandomTask_75,75,1,5,BackEnd
RandomTask_227,227,1,5,BackEnd FrontEnd
RandomTask_158,158,1,10,Design
RandomTask_48,48,1,1,Design FrontEnd
RandomTask_244,244,1,10,FrontEnd
RandomTask_68,68,1,7,BackEnd Design
RandomTask_347,347,1,5,FrontEnd
