sep=,
TaskName,TaskID,Priority,StoryPoints,RequiredSkills
RandomTask_166,166,1,7,BackEnd FrontEnd
RandomTask_30,30,1,7,BackEnd FrontEnd
RandomTask_206,206,1,4,BackEnd
RandomTask_174,174,1,7,BackEnd
RandomTask_398,398,1,7,FrontEnd
RandomTask_333,333,1,6,FrontEnd
RandomTask_365,365,1,3,BackEnd FrontEnd
RandomTask_305,305,1,1,Design FrontEnd
RandomTask_188,188,1,7,Design FrontEnd
RandomTask_288,288,1,10,BackEnd
RandomTask_125,125,1,3,BackEnd
RandomTask_176,176,1,10,Design FrontEnd
RandomTask_154,154,1,3,FrontEnd
RandomTask_387,387,1,2,BackEnd Design FrontEnd
RandomTask_264,264,1,7,BackEnd FrontEnd
RandomTask_281,281,1,3,BackEnd Design FrontEnd
RandomTask_267,267,1,1,BackEnd
RandomTask_193,193,1,4,Design FrontEnd
RandomTask_312,312,1,4,BackEnd Design FrontEnd
RandomTask_297,297,1,8,Design FrontEnd
RandomTask_131,131,1,3,FrontEnd
RandomTask_71,71,1,5,BackEnd
RandomTask_190,190,1,5,BackEnd
RandomTask_171,171,1,6,FrontEnd
RandomTask_233,233,1,8,BackEnd FrontEnd
RandomTask_14,14,1,8,BackEnd
RandomTask_180,180,1,2,BackEnd
RandomTask_5,5,1,6,FrontEnd
RandomTask_317,317,1,6,Design FrontEnd
RandomTask_132,132,1,7,BackEnd FrontEnd
RandomTask_58,58,1,1,BackEnd Design FrontEnd
RandomTask_237,237,1,3,BackEnd
RandomTask_364,364,1,2,BackEnd FrontEnd
RandomTask_9,9,1,6,BackEnd Design FrontEnd
RandomTask_146,146,1,6,Design
RandomTask_359,359,1,2,BackEnd FrontEnd
RandomTask_309,309,1,7,Design
RandomTask_340,340,1,10,Design
