sep=,
TaskName,TaskID,Priority,StoryPoints,RequiredSkills
RandomTask_86,86,1,10,BackEnd
RandomTask_109,109,1,9,BackEnd Design FrontEnd
RandomTask_201,201,1,5,FrontEnd
RandomTask_100,100,1,6,FrontEnd
RandomTask_213,213,1,4,Design FrontEnd
RandomTask_385,385,1,7,Design FrontEnd
RandomTask_329,329,1,4,BackEnd FrontEnd
RandomTask_219,219,1,1,BackEnd Design
RandomTask_303,303,1,10,Design
RandomTask_282,282,1,4,BackEnd FrontEnd
RandomTask_342,342,1,1,Design
RandomTask_359,359,1,2,BackEnd FrontEnd
RandomTask_267,267,1,1,BackEnd
RandomTask_202,202,1,2,BackEnd
RandomTask_288,288,1,10,BackEnd
RandomTask_276,276,1,10,Design FrontEnd
RandomTask_352,352,1,1,BackEnd Design
RandomTask_200,200,1,5,BackEnd
RandomTask_37,37,1,6,BackEnd
RandomTask_11,11,1,10,BackEnd FrontEnd
RandomTask_268,268,1,7,BackEnd Design FrontEnd
RandomTask_147,147,1,8,Design
RandomTask_349,349,1,6,BackEnd Design
RandomTask_345,345,1,6,BackEnd Design FrontEnd
RandomTask_25,25,1,4,BackEnd
RandomTask_394,394,1,3,FrontEnd
RandomTask_366,366,1,5,Design FrontEnd
RandomTask_148,148,1,4,Design FrontEnd
RandomTask_175,175,1,4,Design FrontEnd
RandomTask_186,186,1,7,BackEnd Design FrontEnd
RandomTask_127,127,1,2,Design FrontEnd
RandomTask_150,150,1,1,Design FrontEnd
RandomTask_134,134,1,3,BackEnd FrontEnd
RandomTask_87,87,1,9,Design
RandomTask_299,299,1,8,Design
RandomTask_362,362,1,10,Design
RandomTask_346,346,1,8,FrontEnd
RandomTask_183,183,1,9,FrontEnd
RandomTask_244,244,1,10,FrontEnd
RandomTask_24,24,1,1,Design
RandomTask_344,344,1,10,BackEnd Design
RandomTask_146,146,1,6,Design
RandomTask_325,325,1,5,BackEnd Design
RandomTask_181,181,1,8,BackEnd
RandomTask_154,154,1,3,FrontEnd
RandomTask_368,368,1,1,BackEnd Design
