sep=,
TaskName,TaskID,Priority,StoryPoints,RequiredSkills
RandomTask_145,145,1,3,FrontEnd
RandomTask_301,301,1,6,BackEnd FrontEnd
RandomTask_338,338,1,5,FrontEnd
RandomTask_14,14,1,8,BackEnd
RandomTask_162,162,1,1,BackEnd Design FrontEnd
RandomTask_56,56,1,6,Design FrontEnd
RandomTask_47,47,1,10,BackEnd
RandomTask_351,351,1,2,Design
RandomTask_330,330,1,10,BackEnd Design FrontEnd
RandomTask_280,280,1,3,Design
RandomTask_287,287,1,1,BackEnd Design FrontEnd
RandomTask_284,284,1,10,BackEnd Design FrontEnd
RandomTask_334,334,1,10,BackEnd FrontEnd
RandomTask_272,272,1,9,Design FrontEnd
RandomTask_160,160,1,9,Design
RandomTask_312,312,1,4,BackEnd Design FrontEnd
RandomTask_84,84,1,6,BackEnd Design
RandomTask_315,315,1,3,FrontEnd
RandomTask_391,391,1,2,Design
RandomTask_392,392,1,9,FrontEnd
RandomTask_165,165,1,7,Design
RandomTask_187,187,1,3,BackEnd FrontEnd
RandomTask_75,75,1,5,BackEnd
RandomTask_260,260,1,3,Design
RandomTask_141,141,1,8,Design
RandomTask_264,264,1,7,BackEnd FrontEnd
RandomTask_237,237,1,3,BackEnd
RandomTask_326,326,1,2,FrontEnd
RandomTask_50,50,1,9,BackEnd Design FrontEnd
RandomTask_52,52,1,1,BackEnd Design FrontEnd
RandomTask_192,192,1,6,BackEnd Design
RandomTask_116,116,1,10,FrontEnd
RandomTask_329,329,1,4,BackEnd FrontEnd
RandomTask_291,291,1,4,BackEnd Design FrontEnd
RandomTask_270,270,1,8,BackEnd Design
RandomTask_68,68,1,7,BackEnd Design
RandomTask_99,99,1,4,FrontEnd
RandomTask_317,317,1,6,Design FrontEnd
RandomTask_21,21,1,5,FrontEnd
RandomTask_201,201,1,5,FrontEnd
RandomTask_107,107,1,6,FrontEnd
RandomTask_63,63,1,5,BackEnd FrontEnd
RandomTask_199,199,1,8,BackEnd Design
RandomTask_13,13,1,1,BackEnd FrontEnd
RandomTask_285,285,1,1,Design
RandomTask_76,76,1,1,FrontEnd
RandomTask_129,129,1,3,Design
RandomTask_310,310,1,4,Design FrontEnd
RandomTask_185,185,1,3,FrontEnd
RandomTask_244,244,1,10,FrontEnd
RandomTask_368,368,1,1,BackEnd Design
RandomTask_18,18,1,1,BackEnd Design FrontEnd
RandomTask_128,128,1,6,BackEnd Design FrontEnd
RandomTask_126,126,1,2,BackEnd Design FrontEnd
RandomTask_49,49,1,9,BackEnd FrontEnd
RandomTask_387,387,1,2,BackEnd Design FrontEnd
RandomTask_51,51,1,6,FrontEnd
RandomTask_335,335,1,1,Design FrontEnd
RandomTask_154,154,1,3,FrontEnd
RandomTask_248,248,1,1,BackEnd Design
RandomTask_211,211,1,2,Design FrontEnd
