sep=,
TaskName,TaskID,Priority,StoryPoints,RequiredSkills
RandomTask_296,296,1,9,BackEnd
RandomTask_147,147,1,8,Design
RandomTask_286,286,1,5,Design
RandomTask_269,269,1,3,Design
RandomTask_197,197,1,2,BackEnd Design
RandomTask_70,70,1,5,BackEnd FrontEnd
RandomTask_151,151,1,6,BackEnd FrontEnd
RandomTask_353,353,1,3,BackEnd
RandomTask_16,16,1,9,BackEnd FrontEnd
RandomTask_45,45,1,9,BackEnd Design
RandomTask_334,334,1,10,BackEnd FrontEnd
RandomTask_234,234,1,3,FrontEnd
RandomTask_356,356,1,10,BackEnd FrontEnd
RandomTask_53,53,1,3,Design
RandomTask_354,354,1,3,Design FrontEnd
