sep=,
TaskName,TaskID,Priority,StoryPoints,RequiredSkills
RandomTask_296,296,1,9,BackEnd
RandomTask_100,100,1,6,FrontEnd
RandomTask_344,344,1,10,BackEnd Design
RandomTask_399,399,1,8,Design
RandomTask_324,324,1,1,BackEnd
RandomTask_7,7,1,6,Design
RandomTask_243,243,1,3,FrontEnd
RandomTask_325,325,1,5,BackEnd Design
RandomTask_43,43,1,4,BackEnd
RandomTask_392,392,1,9,FrontEnd
RandomTask_269,269,1,3,Design
RandomTask_30,30,1,7,BackEnd FrontEnd
RandomTask_386,386,1,5,BackEnd
RandomTask_256,256,1,10,BackEnd Design
RandomTask_68,68,1,7,BackEnd Design
RandomTask_320,320,1,6,BackEnd Design FrontEnd
RandomTask_99,99,1,4,FrontEnd
RandomTask_236,236,1,5,Design FrontEnd
RandomTask_172,172,1,10,Design FrontEnd
RandomTask_217,217,1,4,BackEnd Design
RandomTask_270,270,1,8,BackEnd Design
RandomTask_34,34,1,8,BackEnd Design FrontEnd
RandomTask_197,197,1,2,BackEnd Design
RandomTask_144,144,1,10,Design FrontEnd
RandomTask_63,63,1,5,BackEnd FrontEnd
RandomTask_228,228,1,2,Design FrontEnd
RandomTask_138,138,1,3,BackEnd Design FrontEnd
RandomTask_8,8,1,2,Design FrontEnd
RandomTask_35,35,1,2,BackEnd FrontEnd
RandomTask_188,188,1,7,Design FrontEnd
RandomTask_110,110,1,6,Design
