sep=,
TaskName,TaskID,Priority,StoryPoints,RequiredSkills
RandomTask_377,377,1,5,BackEnd Design FrontEnd
RandomTask_106,106,1,4,BackEnd Design FrontEnd
RandomTask_366,366,1,5,Design FrontEnd
RandomTask_324,324,1,1,BackEnd
RandomTask_374,374,1,7,BackEnd FrontEnd
RandomTask_174,174,1,7,BackEnd
RandomTask_255,255,1,7,FrontEnd
RandomTask_146,146,1,6,Design
RandomTask_149,149,1,3,BackEnd Design
RandomTask_332,332,1,5,BackEnd
RandomTask_177,177,1,5,BackEnd FrontEnd
RandomTask_254,254,1,2,Design FrontEnd
RandomTask_19,19,1,2,FrontEnd
RandomTask_119,119,1,5,Design
RandomTask_311,311,1,5,FrontEnd
RandomTask_372,372,1,10,Design FrontEnd
RandomTask_83,83,1,3,BackEnd Design
RandomTask_216,216,1,6,BackEnd FrontEnd
RandomTask_386,386,1,5,BackEnd
RandomTask_105,105,1,8,BackEnd Design FrontEnd
