sep=,
TaskName,TaskID,Priority,StoryPoints,PerformerID,RequiredSkills
RandomTask_314,314,1,1,4,BackEnd Design FrontEnd
RandomTask_321,321,1,1,7,BackEnd FrontEnd
RandomTask_263,263,1,2,3,BackEnd Design
RandomTask_127,127,1,2,6,Design FrontEnd
RandomTask_331,331,1,2,2,BackEnd FrontEnd
RandomTask_394,394,1,3,4,FrontEnd
RandomTask_180,180,1,2,1,BackEnd
RandomTask_36,36,1,3,7,BackEnd
RandomTask_300,300,1,3,3,BackEnd
RandomTask_111,111,1,4,6,FrontEnd
RandomTask_27,27,1,4,2,FrontEnd
RandomTask_32,32,1,4,4,Design
RandomTask_307,307,1,3,7,BackEnd Design
RandomTask_187,187,1,3,3,BackEnd FrontEnd
RandomTask_365,365,1,3,1,BackEnd FrontEnd
RandomTask_93,93,1,3,6,Design FrontEnd
RandomTask_137,137,1,4,4,Design FrontEnd
RandomTask_51,51,1,6,2,FrontEnd
RandomTask_319,319,1,5,6,Design FrontEnd
RandomTask_7,7,1,6,3,Design
RandomTask_382,382,1,7,7,BackEnd
RandomTask_72,72,1,5,4,Design FrontEnd
RandomTask_226,226,1,4,2,BackEnd Design FrontEnd
RandomTask_369,369,1,6,1,FrontEnd
RandomTask_81,81,1,5,6,BackEnd Design FrontEnd
RandomTask_207,207,1,7,4,Design FrontEnd
RandomTask_249,249,1,9,3,BackEnd
RandomTask_30,30,1,7,7,BackEnd FrontEnd
RandomTask_199,199,1,8,2,BackEnd Design
RandomTask_44,44,1,10,6,Design FrontEnd
RandomTask_34,34,1,8,3,BackEnd Design FrontEnd
RandomTask_176,176,1,10,4,Design FrontEnd
RandomTask_230,230,1,9,1,BackEnd FrontEnd
RandomTask_215,215,1,10,7,Design FrontEnd
RandomTask_121,121,1,9,2,BackEnd Design FrontEnd
