sep=,
TaskName,TaskID,Priority,StoryPoints,RequiredSkills
RandomTask_372,372,1,10,Design FrontEnd
RandomTask_183,183,1,9,FrontEnd
RandomTask_332,332,1,5,BackEnd
RandomTask_202,202,1,2,BackEnd
RandomTask_148,148,1,4,Design FrontEnd
RandomTask_193,193,1,4,Design FrontEnd
RandomTask_310,310,1,4,Design FrontEnd
RandomTask_377,377,1,5,BackEnd Design FrontEnd
RandomTask_116,116,1,10,FrontEnd
RandomTask_80,80,1,10,BackEnd FrontEnd
RandomTask_13,13,1,1,BackEnd FrontEnd
RandomTask_351,351,1,2,Design
RandomTask_136,136,1,3,FrontEnd
RandomTask_93,93,1,3,Design FrontEnd
RandomTask_211,211,1,2,Design FrontEnd
RandomTask_215,215,1,10,Design FrontEnd
RandomTask_74,74,1,7,BackEnd Design
RandomTask_367,367,1,8,Design FrontEnd
RandomTask_173,173,1,3,Design
RandomTask_31,31,1,2,BackEnd FrontEnd
RandomTask_143,143,1,8,Design
RandomTask_387,387,1,2,BackEnd Design FrontEnd
RandomTask_147,147,1,8,Design
RandomTask_358,358,1,3,Design FrontEnd
RandomTask_305,305,1,1,Design FrontEnd
RandomTask_384,384,1,1,BackEnd
RandomTask_243,243,1,3,FrontEnd
RandomTask_47,47,1,10,BackEnd
RandomTask_395,395,1,3,Design
RandomTask_293,293,1,5,BackEnd FrontEnd
RandomTask_82,82,1,10,Design
RandomTask_388,388,1,1,BackEnd
RandomTask_206,206,1,4,BackEnd
RandomTask_261,261,1,6,Design
RandomTask_298,298,1,2,BackEnd FrontEnd
RandomTask_354,354,1,3,Design FrontEnd
RandomTask_1,1,1,8,BackEnd Design
RandomTask_299,299,1,8,Design
RandomTask_218,218,1,1,BackEnd FrontEnd
RandomTask_396,396,1,8,Design FrontEnd
RandomTask_371,371,1,1,BackEnd Design
