sep=,
TaskName,TaskID,Priority,StoryPoints,RequiredSkills
RandomTask_204,204,1,1,BackEnd Design
RandomTask_59,59,1,1,FrontEnd
RandomTask_278,278,1,9,BackEnd Design FrontEnd
RandomTask_123,123,1,10,Design
RandomTask_323,323,1,4,BackEnd FrontEnd
RandomTask_75,75,1,5,BackEnd
RandomTask_179,179,1,4,Design
RandomTask_289,289,1,2,BackEnd
RandomTask_184,184,1,7,BackEnd FrontEnd
RandomTask_32,32,1,4,Design
RandomTask_112,112,1,6,BackEnd Design FrontEnd
RandomTask_20,20,1,7,BackEnd Design FrontEnd
RandomTask_40,40,1,6,BackEnd Design FrontEnd
RandomTask_142,142,1,9,BackEnd Design
RandomTask_237,237,1,3,BackEnd
RandomTask_315,315,1,3,FrontEnd
RandomTask_284,284,1,10,BackEnd Design FrontEnd
