sep=,
TaskName,TaskID,Priority,StoryPoints,RequiredSkills
RandomTask_320,320,1,6,BackEnd Design FrontEnd
RandomTask_15,15,1,8,BackEnd Design
RandomTask_190,190,1,5,BackEnd
RandomTask_16,16,1,9,BackEnd FrontEnd
RandomTask_63,63,1,5,BackEnd FrontEnd
RandomTask_287,287,1,1,BackEnd Design FrontEnd
RandomTask_96,96,1,7,BackEnd Design FrontEnd
RandomTask_131,131,1,3,FrontEnd
RandomTask_310,310,1,4,Design FrontEnd
RandomTask_396,396,1,8,Design FrontEnd
RandomTask_313,313,1,5,BackEnd Design FrontEnd
RandomTask_366,366,1,5,Design FrontEnd
RandomTask_379,379,1,1,BackEnd Design
RandomTask_345,345,1,6,BackEnd Design FrontEnd
RandomTask_282,282,1,4,BackEnd FrontEnd
RandomTask_53,53,1,3,Design
