sep=,
TaskName,TaskID,Priority,StoryPoints,RequiredSkills
RandomTask_311,311,1,5,FrontEnd
RandomTask_4,4,1,3,BackEnd Design
RandomTask_322,322,1,1,BackEnd FrontEnd
RandomTask_120,120,1,6,BackEnd Design FrontEnd
RandomTask_400,400,1,1,BackEnd FrontEnd
RandomTask_272,272,1,9,Design FrontEnd
RandomTask_61,61,1,9,BackEnd Design
RandomTask_30,30,1,7,BackEnd FrontEnd
RandomTask_200,200,1,5,BackEnd
RandomTask_212,212,1,10,BackEnd
RandomTask_86,86,1,10,BackEnd
RandomTask_278,278,1,9,BackEnd Design FrontEnd
RandomTask_215,215,1,10,Design FrontEnd
