sep=,
TaskName,TaskID,Priority,StoryPoints,RequiredSkills
RandomTask_74,74,1,7,BackEnd Design
RandomTask_243,243,1,3,FrontEnd
RandomTask_350,350,1,2,Design FrontEnd
RandomTask_333,333,1,6,FrontEnd
RandomTask_324,324,1,1,BackEnd
RandomTask_343,343,1,9,BackEnd FrontEnd
RandomTask_376,376,1,8,BackEnd Design FrontEnd
RandomTask_383,383,1,6,Design
RandomTask_71,71,1,5,BackEnd
RandomTask_390,390,1,4,Design FrontEnd
RandomTask_300,300,1,3,BackEnd
RandomTask_238,238,1,3,BackEnd Design FrontEnd
RandomTask_2,2,1,6,Design
RandomTask_222,222,1,10,BackEnd
RandomTask_256,256,1,10,BackEnd Design
RandomTask_33,33,1,8,BackEnd
RandomTask_269,269,1,3,Design
RandomTask_38,38,1,6,Design FrontEnd
RandomTask_216,216,1,6,BackEnd FrontEnd
RandomTask_93,93,1,3,Design FrontEnd
RandomTask_70,70,1,5,BackEnd FrontEnd
RandomTask_86,86,1,10,BackEnd
RandomTask_116,116,1,10,FrontEnd
RandomTask_395,395,1,3,Design
RandomTask_229,229,1,10,BackEnd
RandomTask_257,257,1,9,Design
RandomTask_155,155,1,6,BackEnd
RandomTask_41,41,1,6,FrontEnd
RandomTask_6,6,1,6,BackEnd
RandomTask_331,331,1,2,BackEnd FrontEnd
RandomTask_281,281,1,3,BackEnd Design FrontEnd
RandomTask_308,308,1,10,BackEnd Design FrontEnd
RandomTask_255,255,1,7,FrontEnd
RandomTask_95,95,1,2,Design
RandomTask_220,220,1,3,BackEnd Design
RandomTask_154,154,1,3,FrontEnd
RandomTask_223,223,1,9,BackEnd Design
RandomTask_264,264,1,7,BackEnd FrontEnd
RandomTask_356,356,1,10,BackEnd FrontEnd
RandomTask_314,314,1,1,BackEnd Design FrontEnd
RandomTask_186,186,1,7,BackEnd Design FrontEnd
