sep=,
TaskName,TaskID,Priority,StoryPoints,PerformerID,RequiredSkills
RandomTask_335,335,1,1,3,Design FrontEnd
RandomTask_210,210,1,3,7,BackEnd Design
RandomTask_233,233,1,5,4,BackEnd FrontEnd
RandomTask_37,37,1,6,6,BackEnd
RandomTask_258,258,1,1,6,Design
RandomTask_148,148,1,4,7,Design FrontEnd
RandomTask_100,100,1,6,3,FrontEnd
RandomTask_77,77,1,7,1,FrontEnd
RandomTask_395,395,1,3,6,Design
RandomTask_182,182,1,3,1,BackEnd
RandomTask_212,212,1,10,2,BackEnd
RandomTask_217,217,1,4,7,BackEnd Design
RandomTask_337,337,1,3,7,BackEnd FrontEnd
RandomTask_221,221,1,7,3,BackEnd FrontEnd
RandomTask_224,224,1,10,4,Design
RandomTask_184,184,1,7,1,BackEnd FrontEnd
RandomTask_231,231,1,7,2,BackEnd Design FrontEnd
RandomTask_311,311,1,5,3,FrontEnd
RandomTask_135,135,1,10,6,BackEnd Design
RandomTask_235,235,1,7,7,BackEnd
RandomTask_385,385,1,7,4,Design FrontEnd
RandomTask_5,5,1,6,1,FrontEnd
