sep=,
TaskName,TaskID,Priority,StoryPoints,RequiredSkills
RandomTask_101,101,1,6,BackEnd
RandomTask_354,354,1,3,Design FrontEnd
RandomTask_24,24,1,1,Design
RandomTask_172,172,1,10,Design FrontEnd
RandomTask_77,77,1,7,FrontEnd
RandomTask_81,81,1,5,BackEnd Design FrontEnd
RandomTask_367,367,1,8,Design FrontEnd
RandomTask_89,89,1,2,BackEnd Design FrontEnd
RandomTask_363,363,1,4,BackEnd Design FrontEnd
RandomTask_261,261,1,6,Design
RandomTask_206,206,1,4,BackEnd
RandomTask_332,332,1,5,BackEnd
RandomTask_155,155,1,6,BackEnd
RandomTask_328,328,1,5,BackEnd
RandomTask_327,327,1,1,BackEnd FrontEnd
RandomTask_148,148,1,4,Design FrontEnd
RandomTask_217,217,1,4,BackEnd Design
RandomTask_399,399,1,8,Design
RandomTask_171,171,1,6,FrontEnd
RandomTask_269,269,1,3,Design
RandomTask_49,49,1,9,BackEnd FrontEnd
RandomTask_188,188,1,7,Design FrontEnd
RandomTask_65,65,1,4,Design
RandomTask_346,346,1,8,FrontEnd
RandomTask_91,91,1,1,Design FrontEnd
RandomTask_270,270,1,8,BackEnd Design
RandomTask_224,224,1,10,Design
RandomTask_300,300,1,3,BackEnd
RandomTask_344,344,1,10,BackEnd Design
RandomTask_7,7,1,6,Design
RandomTask_128,128,1,6,BackEnd Design FrontEnd
RandomTask_351,351,1,2,Design
RandomTask_236,236,1,5,Design FrontEnd
