sep=,
TaskName,TaskID,Priority,StoryPoints,RequiredSkills
RandomTask_103,103,1,5,Design
RandomTask_262,262,1,7,Design FrontEnd
RandomTask_88,88,1,5,Design
RandomTask_172,172,1,10,Design FrontEnd
RandomTask_257,257,1,9,Design
RandomTask_7,7,1,6,Design
RandomTask_200,200,1,5,BackEnd
RandomTask_378,378,1,8,BackEnd Design
RandomTask_287,287,1,1,BackEnd Design FrontEnd
RandomTask_22,22,1,3,BackEnd FrontEnd
RandomTask_79,79,1,2,Design FrontEnd
RandomTask_337,337,1,3,BackEnd FrontEnd
RandomTask_26,26,1,9,BackEnd FrontEnd
